,product_url,number_of_bids,Name,color,number_of_views,Price,pic,Number sold,ship,SellerFeedback
45,http://www.ebay.com/itm/Apple-iPhone-6-Plus-64GB-Factory-Unlocked-Space-Gray-Silver-Gold-AT-T-T-Mobile-/382086658922?var=&hash=item58f623bb6a:m:m355GTsNhbWhpGmb6OK8tWA,NA,Apple iPhone 6 Plus 64GB Factory Unlocked Space Gray Silver Gold AT&T T-Mobile , iPhone 6S Plus iPhone 6S iPhone 6 Plus iPhone 6 iPhone 5S iPhone 4S,14 viewed per hour,NA,http://i.ebayimg.com/images/g/CxQAAOSwR29ZG-9O/s-l300.jpg,Experienced seller,$10.00 ,96.5% ÊPositive feedback
46,http://www.ebay.com/itm/NEW-FACTORY-UNLOCKED-APPLE-IPHONE-6-16GB-64GB-SMARTPHONE-GREY-SILVER-GOLD-US-/311824838010?var=&hash=item489a356d7a:m:mor9k5T0cYc_tL4DwAARulg,NA,NEW FACTORY UNLOCKED APPLE IPHONE 6 16GB 64GB SMARTPHONE GREY SILVER GOLD US, Silver Gray Gold,163 viewed per day,US $319.99,http://i.ebayimg.com/images/g/ymcAAOSwSlBYyl-u/s-l300.jpg,130 sold,FREE,98.5% ÊPositive feedback
47,http://www.ebay.com/itm/Apple-iPhone-6-16GB-64GB-128GB-Verizon-Smartphone-Straight-Talk-Gold-Gray-Silver-/401326230258?var=&hash=item5d70e84af2:m:m4lZjoT-_S0xblU8hX7BH8A,NA,Apple iPhone 6 16GB 64GB 128GB Verizon Smartphone Straight Talk Gold Gray Silver, Space Gray Silver Gold[out of stock],149 viewed per day,US $214.99,http://i.ebayimg.com/images/g/4gAAAOSwNRdX61Up/s-l300.jpg,41 sold,FREE,98.8% ÊPositive feedback
48,http://www.ebay.com/itm/Apple-iPhone-6-16GB-Space-Gray-Verizon-Smartphone-/132199797518?hash=item1ec7b8d30e:g:EwAAAOSwurZZIdHq,0,Apple iPhone 6 - 16GB - Space Gray (Verizon) Smartphone, NA,NA,US $300.00,http://i.ebayimg.com/images/g/EwAAAOSwurZZIdHq/s-l300.jpg,Limited time remaining,$10.00 ,NA
49,http://www.ebay.com/itm/Apple-iPhone-6-a1549-16GB-GSM-Unlocked-/231771058141?var=&hash=item35f6a1afdd:m:m6JQ7wRY337KfSUSA2X55mQ,NA,Apple iPhone 6 a1549 16GB GSM Unlocked, Gold[out of stock] Silver[out of stock] Space Gray,33 viewed per hour,US $229.99,http://i.ebayimg.com/images/g/6okAAOSwTuJYsNzU/s-l300.jpg,"9,111 sold",FREE,97.2% ÊPositive feedback
50,http://www.ebay.com/itm/Apple-iPhone-6-16GB-64GB-128GB-GSM-Factory-Unlocked-Smartphone-Mint-A-/252658106994?var=&hash=item3ad398c272:m:mShsNknAHYl9qraHCJxYXZg,NA,Apple iPhone 6 16GB 64GB 128GB GSM Factory Unlocked Smartphone  Mint A+, Gold Gray Silver,NA,US $266.00,http://i.ebayimg.com/images/g/QjoAAOSwlndZHP7C/s-l300.jpg,23 sold,FREE,99.4% ÊPositive feedback
51,http://www.ebay.com/itm/Apple-iPhone-6-16GB-64GB-128GB-Verizon-4G-GSM-Unlocked-Smartphone-New-other-/281994725671?var=&hash=item41a8320927:m:m2Buo8MSy8T6ogcwvpSmnIg,NA,Apple iPhone 6 16GB 64GB 128GB Verizon 4G + GSM Unlocked Smartphone New other, Space Gray Gold[out of stock] Silver[out of stock],3 viewed per hour,US $266.95,http://i.ebayimg.com/images/g/hTMAAOSwGYVW~qUf/s-l300.jpg,101 sold,FREE,99.5% ÊPositive feedback
52,http://www.ebay.com/itm/Apple-iPhone-6-a1549-64GB-Smartphone-AT-T-Unlocked-/152545130451?var=&hash=item238465f7d3:m:m6JQ7wRY337KfSUSA2X55mQ,NA,Apple iPhone 6 a1549 64GB Smartphone AT&T Unlocked, Gold Silver Space Gray,65 viewed per day,US $279.99,http://i.ebayimg.com/images/g/kS0AAOSwKytZFITt/s-l300.jpg,74 sold,FREE,98.4% ÊPositive feedback
53,https://pulsar.ebay.com/plsr/clk/0/SADS/9?pld=%7B%22mecs%22%3A%222921303006727a073c7fbeda4a2a8c37c402e5ddcb39%22%2C%22enc%22%3A%22AQABAAACoLmQa24OtTHRaocrSZUBEXd148cF8iAQzhZoCFlsESx5Ymx%2BoT6gkpJQlKKzDC3KjMgx1AFceKxjQAs6wGy8c04iBGw7LBSkUELSMqnmkpLNTjiQzsS4UivXGHskWX%2FcluYroyocg1H2ZatIYMnLv1aEttJxvNADRhR0UufJv%2F%2F9sIix2GV5%2BME3ihiSk8PP81bsCACNp7lm8Q9ij5zRzc4M%2FZEh53siPi7WJ7hrB7h%2B8jEVdqDAxxZkvYJiEYsDdpG3hi7RfpcPZyeH5tWHAZOxREfjfYnpp6GDyvUWmPM8aNH3bjlXJHJC0cinmXQvA43p85%2BxAwjAW%2FRVHAqD25vqab%2BgK%2BKr0k3EahGi1HtkZRTtA6kKMvaTgEv%2BZrrrjYmUWbhKMUH8u9nEAQz%2FgVGvRdnLiRa4E3AvxFS42EkB8bmanGCFdfLCT%2BCoBHKOYd2DDoo3qAoouA50HohvBUoNiiSsy%2Bmfq0eUDTvts%2FPEpbMCnDXwzZ0uS6Hys%2FaXAV2shd6od8kBdv5ZBvOPD3sVdFPYGYBCv0XhcIFF4oCOsKuvZQHCHKOmpJGk7kd0wvC3bJlFabE3h6QW6GLGWX%2FCpxNmN8OluTSa5n0MHiJbgkiBEzBf1l9Mlp1scjKpUeiLdPvZ2xH3WP2I%2FlM24USNey6y6zgeTbggyepxJbAi9UULPDTtopp%2BATzsYk6vVCUdK8dYyHdSX14dWlXe%2FUsftFcr2pyxX3olD1dNDLXNA4h5wYjNK9dtCngkM%2BPLBm8AW8xo%2BPXvvOibYwDXy0FOHj9vUlFYViDMKzT%2F6DHUea9XvJvMusMOgdt6Vh5e5%2FWi2oIe3hiFasSrN40gbcK9sd6xCz2ua5Oi81RZl5KaTRrX6hU%2Fy7V4EqD%2Bl2Tv2A%3D%3D%22%7D,NA,NA, NA,NA,NA,NA,NA,NA,NA
54,https://pulsar.ebay.com/plsr/clk/0/SADS/9?pld=%7B%22mecs%22%3A%223719623447131f08534fb07c4df2a9eb5aca18e1b8fc%22%2C%22enc%22%3A%22AQABAAACoLmQa24OtTHRaocrSZUBEXeD3utz9eTVGc7VqLs1B0wmkLjr7yhZawIML1YlL4127qh%2B38V2OfUdf%2FVwB2KjOA6bMKsqvI8OsctEiTBwT7V5nVOqEGlzEREeOtlPdYy0Bi4PyO8JR8MDLchP6CNX7szp9ld65Sa8iLVXR2sAWslVdcpcaMQgQ3g07G4Bo869Y6kY4YLn1r2v7ZUq%2Fra%2F7eU7IxBcLkx5LJvXd5pSNd9FuT2cBr6EgYSN56Cos93fp7IlFmt9puwd%2BKGiko24vJYjGDWvsZ5Hpk1e9Dvjhr9dL%2FM8%2FaWyTZucF1NCoKPzoB6aH8YVhVwXt8xHBiKF%2F2YOq8E3gYPMNO3Jx7Wx8MLrHzxpZ29TgYaa07Bazp5JoWV2H6%2BNoKbRWdxMHqOJBULzIMcbQ1jBohKQxMfHEI28w0Wzyfy0oOp8myvU7jjTJALxKmyj9CPALDZL5EjdWUpFhH6%2FIdscgOp19fJuF9sOmLkkm5QewQll9TIr6zk2%2BiAdqihafzh9LJN2sboQQv12HDBo09Nezf4IGlpQ5MxDa%2BWeBqxMIkfgceQArJ%2FviuUCOEZK1P%2B2oIVJ1JY2W%2BL9JzzW5MUYhCjTeqCda69FxHbyAEDm8v%2BSfvhpFAqtv0OylHkJYv046NQB8LaQ38Bk8by7RvG578qjT%2BzalpbKpVM%2FiK0SwsQ7MDPJ%2FXhMAFaQohYYaRv867WJoX9JeRyp2MmMvvuuIKkzNP5YN%2FkWs%2B9A0%2FO%2FMBQusXagjgYMc0%2F3OcXgRrPeC1kOr0YqZ%2FOC%2FeZn0xN3offDvD2ZQWlircGCi4fIBZGvTtAAMV0beAv%2F1jWjH1yi7Uz61tbdFnV77ZultsnWgjE%2BLs25zXDWXuoHji6Khph7sko1GrA6HA%3D%3D%22%7D,NA,NA, NA,NA,NA,NA,NA,NA,NA
55,http://www.ebay.com/itm/Apple-iPhone-6-128GB-Gold-Verizon-Smartphone-/172687736933?hash=item2834fdc065:g:bNgAAOSwuMZZIfpG,5,Apple iPhone 6 - 128GB - Gold (Verizon) Smartphone , NA,NA,NA,http://i.ebayimg.com/images/g/bNgAAOSwuMZZIfpG/s-l300.jpg,Located in United States,NA,NA
56,http://www.ebay.com/itm/Apple-iPhone-6-16GB-Factory-Unlocked-TMobile-AT-T-Metro-PCs-Cricket-/252679872668?var=&hash=item3ad4e4e09c:m:mShsNknAHYl9qraHCJxYXZg,NA,"Apple iPhone 6 16GB ""Factory Unlocked"" TMobile AT&T Metro PCs Cricket ", Gold Gray Silver,10 watched in last 24 hours,US $244.00,http://i.ebayimg.com/images/g/disAAOSwi7RZHSK5/s-l300.jpg,54 sold,FREE,99.4% ÊPositive feedback
57,https://pulsar.ebay.com/plsr/clk/0/SADS/9?pld=%7B%22mecs%22%3A%22302327429472dab7a0223df3412aa1612bad8cf75844%22%2C%22enc%22%3A%22AQABAAACkLmQa24OtTHRaocrSZUBEXfT%2BRBVsbtSSNVnUVE8OS5TCxFY1vnmMg53c0Ad69034%2FFDab%2FAZmFyw7Ji7B2qpIQGNX5yuYgGDEMgdyslJRHnbRzwCyUjCdwOdo%2B2dP8Q2Zd45Bl%2B42dPNgmaa7SR1O9yh7tKBrx90cjsCRWyYF%2FQSoAkxP0IVbxNjI2NrYylpLa%2BCHJOjGyBHprEPqU3KpscscKpBqlncGluu%2FV60YlAxHrcc%2For5Ghu3XUZZWGaJEq0w2b1S13nqbfJVGbX1QLonRRDIPmdgMS9ianx%2BHrG57gID9%2BJkJx7188TJOWCyUGNKpOZNzBeycUWavegbfuYH683yidABkgUlisny7oEeqNc%2BqaKv8SxUzUJsxVR6%2Fwu2fUoIDJR7V0qS4E2dfp2O5EEEML2FR5fdGwW6r1f6%2Ba5ObH8o%2Bsbfk62G%2FNxq%2FDZs88EYhNIJ3dNgEoXUIp8Qh5e7rFi7BJvs%2FQ2O4K6mHvm6Mdx%2BhPyeLfPlPMmIupZU2NbuMtU6CEZSj0xxICMo0qTCfA%2BbkrVD%2BmhDisu0XMwTvPT%2FxKo6H9xjcReqwZJZxRjgOQyMWjb%2FAW%2B5meIqSp7FOsXaUmFvAbEhVxSpC6HEJn3pPYN9Gb58uk%2FgHVeXCsvx0VzP33EEAlL0RgSsCiYzlyCVKpebbfahUwLsJUO1Pc%2BqD%2FwDY%2F861Qy4tcIyPmhOssf3eSYcgm0%2FpCPPCwizuDEqjgQywqXyqAxKF0HqSrABN0T4bNADrpmSw%2BhW0FL1bNrAHirCQkwerrrecWzI5U%2Fi%2BVF2XtMgHNZoffRJC3wpa1X52yOsnMI5NZQ9gTmzLlu6dQA%2Fud7TO6DDnd8jSkJfTPCIkOjdhEU%22%7D,NA,NA, NA,NA,NA,NA,NA,NA,NA
58,https://pulsar.ebay.com/plsr/clk/0/SADS/9?pld=%7B%22mecs%22%3A%22391794561217faa1e7b2aecb4f9abc7ead0cd85dca82%22%2C%22enc%22%3A%22AQABAAACkLmQa24OtTHRaocrSZUBEXehZHybl5XhPU%2BmbH4qjaC3grnGpmTuxGUG10mnNjA67JRjf1BXzDYG3a9ofN1Gwvpm7pp1dRg7Ra2tFAS%2Fd2qZsHwgZtXAbIuMfW0%2BNuyrk4te%2B%2BcHZrWUanu3Wsn%2FayyS%2BfSP7i%2B2J%2FNyvcbaftSkzaKECblAlfwPu0YAPbKukAgbxu%2BcHSM6jV%2BlAfReEATT0Lx3JZjbmbzF8bCbNteap8yKseVbr39YshozPp7Z2dxRNWEFNejMvTzTDBVIdIeezReckrtJ%2FGIdZvB3oxB%2BlZcviDdafegJzIuP5dlxH%2BNISf50Ns2rO4kkCVh%2B6Jtfm9Y55Mmk6vGqqtNT6N4qqkI4zqv5E7af3iedQiLENrjXC%2F1UKC3%2Bj1U7GxpHoGnPJOPCTAfWgs%2FfNcB%2FZ3ely4myqZO5eO80U8uZrhLZFq8SeENXxb6O%2BLGncfD%2FHaPwZdfqXeeYTCmMIFlMDEg1Js9uOQIbBaZcX2WxEgFFui4eEqJu76uiI2InHcSCLIEeQyHmmyP9%2Bzb6En9D%2FKmUdhkMnBAhv6SCZjOraPW%2BUnHmASCHO7v%2F%2Bs8BtWm%2FL%2BtXnaTEiOnJB6hzW%2FBbiFMEvBvlC4nSi1NqS9JUa81Y7ZyWss5kM3Z1wsLSJx06Z03M3xyZqzyWZaS%2BpKsjoHb8yJTW8lnLoRn9lKFty3CNjHlrXUUF5PDorjRlnccFH%2FP2XD0G4%2BxSCv4WntqQvlKIgomGeixgs8VXl%2BzOKZYvdZWHGt05%2FU1y9Wum0Xrbtkq%2FhyRg%2B2U%2BTBrdl4tu5j3bWd0Rx9XUd1koQtR7%2FLm81fGGIreuL%2B%2F63UuAVdfEx9a3DUhrIW1b3ehwVinlG57Y%22%7D,NA,NA, NA,NA,NA,NA,NA,NA,NA
59,http://www.ebay.com/itm/Apple-iPhone-6-4-7-16-64-128-GB-GSM-UNLOCKED-Smartphone-/232240468040?var=&hash=item36129c5048:m:mFgTXZQKUnPN7WArA7yG8cw,NA,"Apple iPhone 6 4.7"" 16 64 128 GB GSM UNLOCKED Smartphone", Gold[out of stock] Silver Space Gray,20 viewed per hour,US $259.99,http://i.ebayimg.com/images/g/3cQAAOSwCU1Yo3x0/s-l300.jpg,690 sold,FREE,98.4% ÊPositive feedback
60,http://www.ebay.com/itm/Apple-iPhone-6-AT-T-T-mobile-SmartPhone-Gold-Silver-Space-Gray-16GB-64GB-/322483765485?var=&hash=item4b1587c0ed:m:mjeoWHFti_eikP8AaQWlWYA,NA,Apple iPhone 6 (AT&T/T-mobile, Gold Space Gray[out of stock] Silver,42 viewed per hour,US $234.99,http://i.ebayimg.com/images/g/ZNsAAOSwpkFY8TPV/s-l300.jpg,242 sold,FREE,98.2% ÊPositive feedback
61,http://www.ebay.com/itm/Apple-iPhone-6-16GB-64GB-128GB-Sprint-Verizon-US-Cellular-/361938801652?var=&hash=item54453bd3f4:m:mcMJK-78aYkZf42TE1QA_ew,NA,Apple iPhone 6 16GB 64GB 128GB Sprint Verizon US Cellular, Gold Space Gray[out of stock] Silver,26 viewed per hour,US $209.99,http://i.ebayimg.com/images/g/RJsAAOSwal5YCRlk/s-l300.jpg,846 sold,FREE,98.8% ÊPositive feedback
62,http://www.ebay.com/itm/Apple-iPhone-6-16GB-Verizon-GSM-Unlocked-4G-LTE-Space-Gray-Silver-Gold-/131746968922?var=&hash=item1eacbb355a:m:mav9jBuvb4ahkI4kquxXmMQ,NA,Apple iPhone 6 16GB Verizon + GSM Unlocked 4G LTE - Space Gray Silver Gold, Space Grey Silver Gold[out of stock],109 viewed per day,US $219.97,http://i.ebayimg.com/images/g/ppAAAOSwal5YG~jJ/s-l300.jpg,"1,354 sold",FREE,98.7% ÊPositive feedback
63,http://www.ebay.com/itm/Apple-iPhone-6-16GB-64GB-128GB-GSM-Factory-Unlocked-Smartphone-Gold-Gray-Silver-/192184676741?var=&hash=item2cbf197185:m:m4lZjoT-_S0xblU8hX7BH8A,NA,"Apple iPhone 6 16GB 64GB 128GB GSM""Factory Unlocked"" Smartphone Gold Gray Silver", Space Gray Silver Gold,55 viewed per hour,US $214.99,http://i.ebayimg.com/images/g/4gAAAOSwNRdX61Up/s-l300.jpg,167 sold,FREE,98.8% ÊPositive feedback
64,http://www.ebay.com/itm/Apple-iPhone-6-4-7-64GB-GSM-UNLOCKED-Smartphone-SRF-/331991401144?var=&hash=item4d4c3ac2b8:m:mFgTXZQKUnPN7WArA7yG8cw,NA,"Apple iPhone 6 4.7"" 64GB GSM UNLOCKED Smartphone SRF", Gold[out of stock] Silver[out of stock] Space Gray,117 viewed per hour,US $259.99,http://i.ebayimg.com/images/g/JdIAAOSwpLNX9W2~/s-l300.jpg,"8,597 sold",FREE,98.4% ÊPositive feedback
65,http://www.ebay.com/itm/Apple-iPhone-6-16GB-Grey-Factory-Unlocked-Smartphone-Starting-99-N-R-/142390238539?hash=item21271e9d4b:g:2kAAAOSwurZZIff5,68,Apple iPhone 6 - 16GB - Grey (Factory Unlocked) Smartphone Starting @ $.99 N/R, NA,NA,NA,http://i.ebayimg.com/images/g/2kAAAOSwurZZIff5/s-l300.jpg,Located in United States,$9.50 ,100% ÊPositive feedback
66,http://www.ebay.com/itm/Apple-iPhone-6-16GB-64GB-GSM-Factory-Unlocked-Smartphone-Gold-Gray-Silver-/311716985269?var=&hash=item4893c7b9b5:m:m4lZjoT-_S0xblU8hX7BH8A,NA,"Apple iPhone 6 - 16GB 64GB GSM ""Factory Unlocked"" Smartphone Gold Gray Silver", Space Gray Silver Gold,NA,US $224.99,http://i.ebayimg.com/images/g/4gAAAOSwNRdX61Up/s-l300.jpg,258 sold,FREE,98.8% ÊPositive feedback
67,http://www.ebay.com/itm/Apple-iPhone-6-16GB-Factory-Unlocked-4G-LTE-8MP-Camera-iOS-Smartphone-/381957225454?var=&hash=item58ee6cbbee:m:mDRF3-0tQsDf59tk_LdXnFw,NA,"Apple iPhone 6 16GB ""Factory Unlocked"" 4G LTE 8MP Camera iOS Smartphone", Gold Silver Space Gray,1 sold in last hour,US $242.95,http://i.ebayimg.com/images/g/JSUAAOSwiylXBSpW/s-l300.jpg,531 sold,FREE,98.3% ÊPositive feedback
68,http://www.ebay.com/itm/Apple-iPhone-6-64GB-Space-Gray-Verizon-Smartphone-/292129758675?hash=item44044a5dd3:g:5-4AAOSwCQZZDfHR,10,Apple iPhone 6 - 64GB - Space Gray (Verizon) Smartphone , NA,NA,NA,http://i.ebayimg.com/images/g/5-4AAOSwCQZZDfHR/s-l300.jpg,Located in United States,$10.00 ,100% ÊPositive feedback
69,http://www.ebay.com/itm/Apple-iPhone-6-16GB-Unlocked-GSM-iOS-Smartphone-Black-Silver-Gold-/252178804962?var=&hash=item3ab70730e2:m:mG_Rz_hyvRd-a6Of7omib2w,NA,Apple iPhone 6 16GB Unlocked GSM iOS Smartphone Black Silver Gold, Space Gray/Black Silver/White Gold/White,8 sold in last 24 hours,US $214.99,http://i.ebayimg.com/images/g/NaAAAOSwZ1lWgrvI/s-l300.jpg,"6,662 sold",FREE,97% ÊPositive feedback
70,http://www.ebay.com/itm/Apple-iPhone-6-a1549-16GB-Smartphone-Verizon-Unlocked-/381228351784?var=&hash=item58c2fb0128:m:m6JQ7wRY337KfSUSA2X55mQ,NA,Apple iPhone 6 a1549 16GB Smartphone Verizon Unlocked, Gold[out of stock] Silver Space Gray,34 viewed per hour,US $249.99,http://i.ebayimg.com/images/g/WXYAAOSw4CFY5R3Q/s-l300.jpg,"7,891 sold",FREE,98.4% ÊPositive feedback
71,http://www.ebay.com/itm/Apple-iPhone-6-64GB-Unlocked-GSM-iOS-Smartphone-Black-Silver-Gold-/252178803513?var=&hash=item3ab7072b39:m:mG_Rz_hyvRd-a6Of7omib2w,NA,Apple iPhone 6 64GB Unlocked GSM iOS Smartphone Black Silver Gold, Space Gray/Black Silver/White Gold/White,158 viewed per day,US $234.99,http://i.ebayimg.com/images/g/NaAAAOSwZ1lWgrvI/s-l300.jpg,"4,037 sold",FREE,97% ÊPositive feedback
72,http://www.ebay.com/itm/Apple-iPhone-6-16GB-Unlocked-GSM-iOS-Smartphone-Black-Silver-Gold-/272672838924?var=&hash=item3f7c91550c:m:mMa4wSWgLuma7R0Ie_swMNw,NA,Apple iPhone 6 16GB Unlocked GSM iOS Smartphone Black Silver Gold, Space Gray Silver[out of stock] Gold[out of stock],47 viewed per hour,US $218.95,http://i.ebayimg.com/images/g/tywAAOSwxu5ZGf1N/s-l300.jpg,84 sold,FREE,97.8% ÊPositive feedback
73,http://www.ebay.com/itm/Apple-iPhone-6-AT-T-SmartPhone-Gold-Silver-Space-Gray-16GB-64GB-128GB-/232243801723?var=&hash=item3612cf2e7b:m:mDz7f4Cv6gfO-VAPRWqu7wQ,NA,Apple iPhone 6 (AT&T) SmartPhone Gold Silver Space Gray 16GB 64GB 128GB, Gold Space Gray Silver,10 viewed per hour,US $249.99,http://i.ebayimg.com/images/g/xzUAAOSw~AVYp2t4/s-l300.jpg,224 sold,FREE,98.2% ÊPositive feedback
74,http://www.ebay.com/itm/Apple-iPhone-6-128GB-Factory-Unlocked-4G-LTE-iOS-8MP-Camera-Smartphone-/382037941107?var=&hash=item58f33c5b73:m:m9Qaj_5I-lRPilziVcCZH5g,NA,"Apple iPhone 6 128GB ""Factory Unlocked"" 4G LTE iOS 8MP Camera Smartphone", Gold[out of stock] Silver Space Gray,185 viewed per day,US $284.95,http://i.ebayimg.com/images/g/SDwAAOSwFqJWr6NN/s-l300.jpg,88 sold,FREE,98.3% ÊPositive feedback
75,http://www.ebay.com/itm/NEW-Apple-iPhone-6-16GB-64GB-Gold-Silver-Space-Gray-GSM-Factory-Unlocked-Phone-/182569856644?var=&hash=item2a8202ee84:m:m1ZA8pthr0ruwQbVf9nnYIA,NA,NEW Apple iPhone 6 16GB 64GB Gold Silver Space Gray GSM Factory Unlocked Phone, iPhone 6-Gold iPhone 6-Silver iPhone 6-Gray iPhone 4S Black iPhone 4S White,18 viewed per hour,NA,http://i.ebayimg.com/images/g/4D0AAOSwlndZFErJ/s-l300.jpg,Experienced seller,$15.00 ,99% ÊPositive feedback
76,http://www.ebay.com/itm/Apple-iPhone-6-4-7-16-64-128-GB-GSM-UNLOCKED-Smartphone-SRF-/352000867666?var=&hash=item51f4e2fd52:m:mFgTXZQKUnPN7WArA7yG8cw,NA,"Apple iPhone 6 4.7"" 16 64 128 GB GSM UNLOCKED Smartphone SRF", Gold Silver Space Gray,178 viewed per day,US $214.99,http://i.ebayimg.com/images/g/SyEAAOSwWxNYwXKI/s-l300.jpg,78 sold,FREE,98.4% ÊPositive feedback
77,https://pulsar.ebay.com/plsr/clk/0/SADS/9?pld=%7B%22mecs%22%3A%222629994880328e719b08214e4fc0b63b80f92a2aff71%22%2C%22enc%22%3A%22AQABAAACoLmQa24OtTHRaocrSZUBEXczwUZX%2Bu6ru4FpnJ1aPxCLioIwO3%2FceLIvqT5AUCb2Fw3%2FZW%2BhXS3z003KlbKMK9rlrvlNaoIdOGAxrVRsw%2FqNRVvICbEhgtNmA4UomxWc3MOPVebzvHEZWFlE9igodW3nCHWkuQYqqk0ZEOwPvtoR3OQ2sBcB%2F7sWmTmXEmRKuIifHbE31MWVY4S39sXU0GvC8kAonCabmpfqJHBC6ZxeM0zIeFuOFJaDK4Ok%2F%2F7c%2FlzVECIUspJJXAs9dIuXrU2JkyqJyIupJwbfX%2Bngf%2FtCZW8BmEiis4SX2mrq8l9vaho74mvi6J%2Bpq7zeWDcNyAGisFxpZjJSY6Fs3Ph7PQQmkWbu%2FZzy2c5fOz92Jn94yw8J3qKNbI5XjbkTHP6WeEFfvhOArFQFwy59zqdTpyO%2F0gT0kpZvz3jC%2FRQRBEGtFOCVTQrVr29YN%2BDTq7psrRHNtx6WGNJy0XTmvRVE25XSIMA9alpwoyPs556omEz04KQliKvI72V4VFz%2B30OuOYaTqm2DPy9ctJ3STxd8%2B%2F3Fhp2Gup1OwzBNTM6Bt8BddESORAC6BMvIgQgUs1Sqqy1QEatnsxdWadvByjfTU%2FlA6YaxXlHiQ15KRU5nZlq6W7K9yAkSMTVncHFBNuZqaUJO%2B3E%2FjbMgJH5zU0SuC5nsnBR814sGcejbU%2BXHHNqgOM0GqB7cAm306vDWOrgUYM2ykY7vMfhPW32RqkW6fIUulto9iUbStUPdSX6%2FrJkWefAHS4%2F2lmb4hEsPd4nw%2FF2rQF0emzH0Z3pcQE9VZx3A5qtk6wHNACZGxcVsucgniWUu8xxEjNDR%2BCWYIm2Vs92ZhAe9qQmtJI9WB3u%2FZws2QyE2nwshymhTkafncqbCXQ%3D%3D%22%7D,NA,NA, NA,NA,NA,NA,NA,NA,NA
78,https://pulsar.ebay.com/plsr/clk/0/SADS/9?pld=%7B%22mecs%22%3A%223917946213505a24395a1fa9422c9207e8980b80911b%22%2C%22enc%22%3A%22AQABAAACkLmQa24OtTHRaocrSZUBEXe2A4y2pNlwyp4G7UEKLhRNzpQ7PjQOWz%2BowTrVY09cZLlZJMnG4%2BUwiIdHB4Uds23NLIeKP1OR9tSJgid%2FafGNgLcezZa0PMpmx%2BD4scpuVnBi2DG6sr6ApbQqV0cFmtrT3zWRJ9zm3ziT8zv4nHW7Uc0oTOf8G%2FAC3%2Bx7amq1R8gwIRgkTizVjtBrZir4WLE3LKeC8B5PhaN82C%2BlNZOAp5DVE5c8EQ2u5yit3z0QD7sF5CnWJbRy1k6nvvGGB3iiC3PJ9rvRX4ZtkKHa2ibgFcvUwKPsVRO%2FIZdO6z6CHMSJOJTX%2Boew5yYt9FRp36caiMkS84tQNKv3T9AVnC22su8vpMfMDnnQOry8V4EqHuTSdpo4oTa%2B%2Fbc%2Fjm48p90lMktGL9jULyeX9Xt%2FYANwFV6xsc9Dk7oijPDeJiDMw%2BW2Fd2IuUkDwQUyIwum5x06NK5QF887Iu%2BjdGbJ76jF8na2HeTIAk%2Bt1BimrGsGpQJf8%2BurWXkACuU7oywpFqIAXYG74ShFiNcOdeU9EbtZI9llLElV9BXGtuYCB8G89M0qbm6TsZJKEZvdQyAVUpzuQsOMapb9T7WN0OCKMGu1PtPP5Y5Pr8pFLg0f1WpuSx1TbAJfCbxomx%2BD8dhI5zixpiKWBK5NLRGO3slR75swDaBw1atD%2Fc%2B47RrS92SA5pJsGFQSJlaEKtM8iLKu4YCG8GkfUfi37U0ZyV8b1hM8F6Ztr%2Fhdj%2BBcyCol8dubRgXxegfKIz6gLcBuZ5rZOFgq%2FcU1aApiW6LJQtshIb35zAInaIhzXpgm%2FD9US4Hj%2B5IalgefhgdYZzSW%2BykWi2jhTf%2B0Kx%2BZt6x%2BJ8c6RozN%22%7D,NA,NA, NA,NA,NA,NA,NA,NA,NA
79,http://www.ebay.com/itm/Apple-iPhone-6-16GB-Space-Gray-AT-T-Smartphone-/222519513786?hash=item33cf3252ba:g:wd0AAOSwlY1ZIfqH,29,Apple iPhone 6 - 16GB - Space Gray (AT&T) Smartphone, NA,NA,NA,http://i.ebayimg.com/images/g/wd0AAOSwlY1ZIfqH/s-l300.jpg,Located in United States,$14.99 ,100% ÊPositive feedback
80,http://www.ebay.com/itm/UNLOCKED-IPHONE-6-ROSE-GOLD-16G-Verizon-/122515818250?hash=item1c8683070a:g:srAAAOSw5UZY~S39,0,UNLOCKED IPHONE 6 ROSE GOLD 16G Verizon, NA,NA,NA,http://i.ebayimg.com/images/g/srAAAOSw5UZY~S39/s-l300.jpg,Limited time remaining,$9.99 ,100% ÊPositive feedback
81,http://www.ebay.com/itm/Apple-iPhone-6-64GB-Factory-GSM-Unlocked-Space-Gray-Silver-Gold-AT-T-T-Mobile-/131741651396?var=&hash=item1eac6a11c4:m:mav9jBuvb4ahkI4kquxXmMQ,NA,Apple iPhone 6 64GB Factory GSM Unlocked - Space Gray Silver Gold AT&T T-Mobile, Space Gray Silver Gold[out of stock],13 viewed per hour,US $259.97,http://i.ebayimg.com/images/g/yx0AAOSw5cNYG~nm/s-l300.jpg,"1,125 sold",FREE,98.7% ÊPositive feedback
